order_id,order_number,order_item_id,item_name,quantity,invoiced_quantity,mrp,price_per_unit,amount,discount_amount,profit
93242,SO/24-25/74517,183053,Prakash Aata,2,2,1653,1550,3306,206,-60
70306,SO/24-25/51885,141315,Best Choice Palm Tin(15Kg),1,1,2385,2190,2385,195,0
74132,SO/24-25/55686,148595,Double Filter Sugar,5,5,48.6,45,243,18,-2.5
74132,SO/24-25/55686,148596,Rajdhani Barik Besan,5,5,112.857,103,564.29,49.29,-11.43
98702,SO/24-25/79803,192757,Parivar Mustard Bottle(2L),1,1,345.021,310,345.02,35.02,-6.86
70305,SO/24-25/51883,141314,Maharaja Chakki Aata,1,1,1610,1530,1610,80,-20
83234,SO/24-25/64679,164923,Ruchi Gold Palm Pouch(1L),1,1,1350,1305,1350,45,-5
78886,SO/24-25/60329,156976,Ruchi Gold Palm Pouch(1L),5,5,145.05,125,725.25,100.25,-54.25
83234,SO/24-25/64679,164924,Kezar Maida,1,1,1760,1650,1760,110,-10
71264,SO/24-25/52837,143313,Prakash Aata,2,2,1690,1570,3380,240,-20
70307,SO/24-25/51884,141316,Normal Sugar,1,1,2460,2090,2460,370,-10
83241,SO/24-25/64682,164933,Ruchi Gold Palm Pouch(1L),1,1,1368,1275,1368,93,0
83241,SO/24-25/64682,164934,Ambey Chakki Aata,25,25,38.2,36,955,55,-10
70308,SO/24-25/51882,141317,Normal Sugar,2,2,2460,2090,4920,740,-20
83241,SO/24-25/64682,164935,Ambey Patent Maida,15,15,40.38,36,605.7,65.7,-30
83241,SO/24-25/64682,164936,Tata Salt Pkt(1Kg),1,1,29,28,29,1,0.9
83241,SO/24-25/64682,164937,Medium Chhola,5,5,142.15,136,710.75,30.75,24.25
119216,SO/24-25/99144,227693,Swastik maida,5,5,1760,1670,8800,450,0
74130,SO/24-25/55687,148587,Ruchi Gold Palm Pouch(1L),1,1,1265,1185,1265,80,5
131945,SO/24-25/111147,249573,Prakash Maida,1,1,1800,1700,1800,100,-20
74130,SO/24-25/55687,148588,Ambey Chakki Aata,25,25,38.2,35,955,80,-20
74130,SO/24-25/55687,148589,Ambey Patent Maida,10,10,39.98,37,399.8,29.8,-4
70577,SO/24-25/52155,141785,Tata Salt Pkt(1Kg),2,2,761.1,705,1522.2,112.2,-112.2
74130,SO/24-25/55687,148590,Tata Salt Pkt(1Kg),2,2,27,26,54,2,1.4
98702,SO/24-25/79803,192758,Parivar Pasand Chakki Aata (50kg),1,1,1850,1680,1850,170,-10
74130,SO/24-25/55687,148591,Medium Chhola,5,5,142.15,135,710.75,35.75,19.25
83240,SO/24-25/64684,164932,Ruchi Gold Palm Pouch(1L),1,1,1368,1270,1368,98,-5
98702,SO/24-25/79803,192759,Siddhi Vinayak Mill Aata,1,1,1890,1780,1890,110,0
78707,SO/24-25/60169,156664,Prakash Aata,2,2,1715,1615,3430,200,-10
78707,SO/24-25/60169,156663,Laal Gulaab Maida,2,2,1753,1665,3506,176,10
74127,SO/24-25/55689,148584,Ruchi Gold Palm Pouch(1L),1,1,1265,1185,1265,80,5
124636,SO/24-25/104283,236808,Kohinoor Tandoori Aata,5,5,40.204,38,201.02,11.02,-2.86
124636,SO/24-25/104283,236809,Om Mahakaaleshwar Aata,5,5,38.987,35,194.94,19.94,-5.87
117736,SO/24-25/97748,225170,Atish Maida,1,1,1900,1760,1900,140,0
78724,SO/24-25/60179,156696,Parivar Mustard Bottle(1L),20,20,1970,1825,39400,2900,-300
70310,SO/24-25/51886,141320,Fortune Soya Pouch(1L),10,10,2300,2195,23000,1050,-300
78724,SO/24-25/60179,156697,Ruchi Gold Palm Pouch(1L),10,10,1380,1265,13800,1150,-180
78885,SO/24-25/60330,156975,Ruchi Gold Palm Pouch(1L),5,5,145.05,125,725.25,100.25,-54.25
83245,SO/24-25/64686,164943,Prakash Maida,1,1,1790,1685,1790,105,-15
88129,SO/24-25/69539,173866,Gauri Rice,3,3,3455,3090,10365,1095,-180
88129,SO/24-25/69539,173652,Parivar Mustard Bottle(500ml),8,8,2030,1831,16240,1592,0
74125,SO/24-25/55666,148577,Ruchi Gold Palm Pouch(1L),1,1,1265,1195,1265,70,15
74125,SO/24-25/55666,148578,Anchal Vanaspati Ghee Pouch,2,2,138.95,129,277.9,19.9,-1
70311,SO/24-25/51887,141321,Prakash Maida,3,3,37.667,34,113,11,-4.75
88129,SO/24-25/69539,173653,Parivar Mustard Jar(5L),4,4,1672,1496,6688,704,-32
88129,SO/24-25/69539,173651,Parivar Mustard Bottle(2L),10,10,1999,1795,19990,2040,-200
131964,SO/24-25/111165,249603,Nepali Soya Tin,1,1,2350,2170,2350,180,-10
70311,SO/24-25/51887,141322,Prakash Aata,3,3,37.042,34,111.13,9.13,-2.25
70311,SO/24-25/51887,141323,Riceman Jeera Rice,1,1,61.158,57,61.16,4.16,-0.83
70311,SO/24-25/51887,141324,Matar,2,2,58.667,50,117.33,17.33,0
70311,SO/24-25/51887,141325,Fortune Soya Pouch(1L),2,2,144.75,140,289.5,9.5,-0.75
89377,SO/24-25/70751,175964,Prakash Aata,3,3,1693,1555,5079,414,-45
74125,SO/24-25/55666,148579,Ambey Patent Maida,20,20,39.98,36,799.6,79.6,-28
74125,SO/24-25/55666,148580,Arrarot,2,2,52.4,49,104.8,6.8,2
74125,SO/24-25/55666,148581,Double Filter Sugar,5,5,48.6,45,243,18,-2.5
74125,SO/24-25/55666,148582,Rajdhani Barik Besan,4,4,112.857,105,451.43,31.43,-1.14
93252,SO/24-25/74537,183066,SAPNA GOLD AATA,15,15,1900,1750,28500,2250,-300
71271,SO/24-25/52836,143323,Laal Gulaab Maida,3,3,1760,1625,5280,405,-45
74639,SO/24-25/56169,149481,Ruchi Gold Palm Pouch(1L),20,20,1273,1175,25460,1960,-80
74639,SO/24-25/56169,149482,Galaxy rice,1,1,3220,2955,3220,265,-15
93252,SO/24-25/74537,183067,Ruchi Gold Palm Pouch(1L),20,20,1370,1280,27400,1800,-600
74069,SO/24-25/55652,148478,Ambey Chakki Aata,1,1,1790,1650,1790,140,-20
88236,SO/24-25/69639,173864,Fortune Soya Pouch(1L),1,1,2490,2315,2490,175,-25
98697,SO/24-25/79802,192744,Ruchi Gold Palm Pouch(1L),2,2,1290,1290,2580,0,10
88295,SO/24-25/69694,173967,Laal Gulaab Suji/Rava,5,5,39.459,38,197.3,7.3,2.81
124726,SO/24-25/104305,236974,Prakash Aata,10,10,1800,1605,18000,1950,-250
78719,SO/24-25/60178,156686,Ruchi Gold Palm Pouch(1L),10,10,1380,1285,13800,950,20
78719,SO/24-25/60178,156687,Galaxy rice,1,1,3220,2940,3220,280,-30
93279,SO/24-25/74547,183119,Ruchi Gold Palm Pouch(1L),5,5,144.05,130,720.25,70.25,-45.25
93279,SO/24-25/74547,183120,SAPNA GOLD MAIDA,5,5,42.535,37,212.68,27.68,-9.68
78671,SO/24-25/60136,156590,Prakash Maida,1,1,1778,1670,1778,108,-10
89377,SO/24-25/70751,175965,Normal Sugar,1,1,2200,2020,2200,180,-45
78671,SO/24-25/60136,156591,Bawarchi Vanaspati Balti KG,1,1,2345,2210,2345,135,-10
79907,SO/24-25/61322,158792,Prakash Aata,1,1,1730,1630,1730,100,-5
79907,SO/24-25/61322,158793,Steam Rice,1,1,56,50,56,6,-6
71263,SO/24-25/52838,143312,Normal Sugar,20,20,2240,2095,44800,2900,-300
88263,SO/24-25/69718,173905,Mahakosh Soya Oil Pouch(1L),24,24,149.317,129,3583.61,487.61,-287.59
70860,SO/24-25/52425,142336,Tata Salt Pkt(1Kg),10,10,25.8,25,258,8,-8
78671,SO/24-25/60136,156592,Soyum Soya (15Lit),1,1,2140,2020,2140,120,0
83228,SO/24-25/64681,164912,Kingfisher Arhar Dal,1,1,5000,4470,5000,530,0
70313,SO/24-25/51891,141328,Fortune Soya Tin(15L),5,5,2150,2060,10750,450,-100
83228,SO/24-25/64681,164913,Matar,1,1,1550,1320,1550,230,-30
98697,SO/24-25/79802,192745,Anchal Vanaspati Ghee Pouch,2,2,138,138,276,0,0
70312,SO/24-25/51889,141326,Fortune Soya Pouch(1L),3,3,2330,2230,6990,300,-15
84569,SO/24-25/66000,167332,Prakash Maida,3,3,1768,1670,5304,294,0
98697,SO/24-25/79802,192746,Double Filter Sugar,5,5,44.9,44,224.5,4.5,-4.5
70312,SO/24-25/51889,141327,Ruchi Gold Palm Pouch(1L),3,3,1319,1200,3957,357,-24
98697,SO/24-25/79802,192747,Rajdhani Barik Besan,6,6,96,96,576,0,12
74133,SO/24-25/55678,148597,Raag Gold Palm Pouch,5,5,1340,1205,6700,675,-275
70860,SO/24-25/52425,142338,Normal Sugar,10,10,52.38,44,523.8,83.8,-11.8
74133,SO/24-25/55678,148598,Prakash Maida,1,1,1760,1650,1760,110,-10
74133,SO/24-25/55678,148599,DCM Double Filter Sugar,2,2,2300,2155,4600,290,-30
93277,SO/24-25/74546,183114,Ruchi Gold Palm Tin(15kg),1,1,2390,2330,2390,60,-20
70860,SO/24-25/52425,142335,SATRI(500GM),2,1,85,80,170,10,-10
83228,SO/24-25/64681,164914,Madhur Gold Aata,1,1,1800,1665,1800,135,-35
79035,SO/24-25/60483,157260,Ruchi Gold Palm Pouch(1L),15,15,1380,1290,20700,1350,45
99980,SO/24-25/80996,195007,Kezar Aata,1,1,1650,1540,1650,110,-40
70315,SO/24-25/51892,141331,Mayur Soya Tin(15Kg),2,2,2300,2160,4600,280,0
88243,SO/24-25/69646,173874,Aashirwad Chakki Atta (5kg),1,1,1420,1302,1420,118,0
74158,SO/24-25/55703,148637,Ruchi Gold Palm Pouch(1L),2,2,1265,1180,2530,170,0
70869,SO/24-25/52434,142352,Fortune Soya Tin(15L),2,2,2150,2040,4300,220,-80
88295,SO/24-25/69694,173965,Prakash Aata,5,5,37.271,35,186.36,11.36,-1.67
79035,SO/24-25/60483,157261,Double Chabhi Rice,2,2,3249,3030,6498,438,0
93277,SO/24-25/74546,183115,Masodha Double Filter Sugar,1,1,2300,2120,2300,180,0
83228,SO/24-25/64681,164915,Madhur Gold Maida,1,1,1800,1675,1800,125,-25
74143,SO/24-25/55700,148614,Fortune Soya Pouch(1L),3,3,2355,2190,7065,495,-120
74143,SO/24-25/55700,148615,Prakash Aata,5,5,1690,1585,8450,525,-50
93277,SO/24-25/74546,183116,Parinda Rice,1,1,1750,1680,1750,70,30
83252,SO/24-25/64687,164960,Aashirwad Chakki Atta (5kg),1,1,1390,1302,1390,88,0
79040,SO/24-25/60487,157266,DCM Double Filter Sugar,3,3,2340,2150,7020,570,-60
74141,SO/24-25/55684,148611,Prakash Aata,1,1,1730,1600,1730,130,-20
74141,SO/24-25/55684,148612,Kohinoor Tandoori Aata,1,1,1800,1720,1800,80,0
70130,SO/24-25/51690,140968,SAPNA GOLD MAIDA,5,5,2000,1760,10000,1200,50
70130,SO/24-25/51690,140969,Masodha Double Filter Sugar,2,2,2300,2140,4600,320,0
70044,SO/24-25/51648,140822,Matar,2,2,1550,1380,3100,340,-60
70044,SO/24-25/51648,140823,Kala Chana,1,1,2920,2640,2920,280,-120
93198,SO/24-25/74500,182961,Matar,1,1,1450,1260,1450,190,-60
88295,SO/24-25/69694,173966,Prakash Maida,1,1,1768,1670,1768,98,0
89359,SO/24-25/70754,175926,Prakash Maida,10,10,1768,1650,17680,1180,-300
70316,SO/24-25/51896,141334,Bawarchi Vanaspati Pouch,3,3,2280,2100,6840,540,-90
70316,SO/24-25/51896,141332,Kovila Maida,5,5,1830,1620,9150,1050,-150
70316,SO/24-25/51896,141333,Mayur Soya Tin(15Kg),3,3,2300,2150,6900,450,-30
74134,SO/24-25/55675,148600,Normal Sugar,10,10,2460,2088,24600,3720,-120
70318,SO/24-25/51897,141336,Normal Sugar,5,5,2460,2087,12300,1865,-65
70318,SO/24-25/51897,141337,Ganesh Maida,10,10,1760,1620,17600,1400,-300
98697,SO/24-25/79802,192748,Shri Ram maida (50kg),22,22,40.4,36,888.8,96.8,-8.8
70321,SO/24-25/51898,141340,Best Palm Tin(15kg),1,1,2250,2090,2250,160,-40
84568,SO/24-25/66001,167331,Prakash Aata,1,1,1693,1555,1693,138,-45
71259,SO/24-25/52827,143307,Shreshtha Aata,5,5,1710,1550,8550,800,-100
74136,SO/24-25/55679,148602,Normal Sugar,5,5,2460,2095,12300,1825,-25
124726,SO/24-25/104305,236975,Pisan Chakki Atta,10,10,1780,1590,17800,1900,-300
75364,SO/24-25/56864,150693,Shreshtha Aata,7,7,1710,1580,11970,910,-70
74137,SO/24-25/55680,148603,Normal Sugar,7,7,2460,2095,17220,2555,-35
126243,SO/24-25/105721,239630,Shreshtha Aata,1,1,1860,1620,1860,240,-20
74139,SO/24-25/55677,148605,Normal Sugar,15,15,2460,2085,36900,5625,-225
78723,SO/24-25/60185,156693,Maharaja Chakki Aata,5,5,1700,1542,8500,790,-140
71261,SO/24-25/52829,143310,Prakash Maida,10,10,1760,1620,17600,1400,-400
74142,SO/24-25/55676,148613,Normal Sugar,16,16,2460,2082,39360,6048,-288
78723,SO/24-25/60185,156694,Ganesh Maida,2,2,1760,1620,3520,280,-20
78723,SO/24-25/60185,156695,Soyum Soya Pouch,12,12,140.583,127,1687,163,-99
70914,SO/24-25/52475,142476,Ashok Haldi Powder Pkt(100gm),10,10,46,33.12,460,128.8,0
83251,SO/24-25/64688,164955,Ruchi Gold Palm Pouch(1L),2,2,1368,1275,2736,186,0
74140,SO/24-25/55688,148607,Prakash Maida,1,1,1760,1660,1760,100,0
74140,SO/24-25/55688,148608,Raag Gold Palm Pouch,2,2,1340,1220,2680,240,-80
74140,SO/24-25/55688,148609,Pukhraj Arhar Dal,4,4,184,150,736,136,-24
74140,SO/24-25/55688,148606,Shreshtha Aata,1,0,1710,1560,1710,150,-30
74140,SO/24-25/55688,148610,Saccha Heera Chhola,1,0,160.333,136,160.33,24.33,0
70325,SO/24-25/51899,141345,Ruchi Gold Palm Pouch(1L),2,2,1319,1205,2638,228,-6
70325,SO/24-25/51899,141346,Fortune Kacchi Ghani Bottle(1L),1,1,2135,1956,2135,179,0
70325,SO/24-25/51899,141347,Tata Salt Pkt(1Kg),1,1,1285,1180,1285,105,5
70325,SO/24-25/51899,141348,Parivar Mustard Bottle(500ml),1,1,2079,1906,2079,173,0
70325,SO/24-25/51899,141349,Shudh Mustard Oil Bottle(500ml),1,1,1839,1686,1839,153,0
78675,SO/24-25/60151,156605,Ruchi Gold Palm Pouch(1L),2,2,1360,1250,2720,220,-40
74144,SO/24-25/55682,148618,Normal Sugar,1,1,2460,2095,2460,365,-5
78675,SO/24-25/60151,156606,Kala Chana,1,1,2920,2730,2920,190,-30
83251,SO/24-25/64688,164956,Anchal Vanaspati Ghee Pouch,2,2,147,137,294,20,-1
70595,SO/24-25/52162,141814,Aashirwad Chakki Atta (5kg),96,96,1364,1234,130944,12480,-3264
83251,SO/24-25/64688,164957,Ambey Patent Maida,20,20,40.38,37,807.6,67.6,-20
75381,SO/24-25/56887,150721,Prakash Aata,2,2,1690,1590,3380,200,-10
74145,SO/24-25/55681,148619,Maharaja Chakki Aata,1,1,1610,1550,1610,60,-20
83251,SO/24-25/64688,164958,Double Filter Sugar,5,5,48.2,45,241,16,0
83251,SO/24-25/64688,164959,Rajdhani Barik Besan,6,6,106.857,101,641.14,35.14,7.72
74146,SO/24-25/55683,148620,Normal Sugar,1,1,2460,2090,2460,370,-10
74146,SO/24-25/55683,148621,Raag Gold Palm Pouch,4,4,1340,1200,5360,560,-240
84556,SO/24-25/66009,167313,Prakash Aata,1,1,1693,1560,1693,133,-40
79864,SO/24-25/61291,158690,Steam Rice,5,5,1620,1560,8100,300,150
79895,SO/24-25/61318,158768,Shreshtha Aata,10,10,1710,1580,17100,1300,-300
70328,SO/24-25/51901,141352,Single Filter Sugar,2,2,2320,2155,4640,330,10
89359,SO/24-25/70754,175927,Arrarot,1,1,2340,2100,2340,240,-100
98728,SO/24-25/79834,192796,Aashirwad Chakki Atta (5kg),1,1,1336,1302,1336,34,6
131966,SO/24-25/111164,249605,Fortune Soya Tin(15L),8,8,2380,2100,19040,2240,-920
74150,SO/24-25/55691,148628,Normal Sugar,10,10,2460,2085,24600,3750,-150
70322,SO/24-25/51903,141341,Shreshtha Aata,1,1,1710,1570,1710,140,0
79882,SO/24-25/61306,158738,Prakash Aata,1,1,1740,1650,1740,90,0
70322,SO/24-25/51903,141342,Normal Sugar,1,1,2460,2100,2460,360,0
98698,SO/24-25/79799,192749,Prakash Aata,2,2,1653,1580,3306,146,0
88240,SO/24-25/69650,173870,Prakash Maida,5,5,1768,1660,8840,540,-50
83250,SO/24-25/64689,164951,Ruchi Gold Palm Pouch(1L),1,1,1368,1275,1368,93,0
70327,SO/24-25/51902,141351,Soyum Soya Pouch,1,1,1580,1464,1580,116,-16
70115,SO/24-25/51671,140933,Arhar Dal,1,1,5000,4140,5000,860,-810
70115,SO/24-25/51671,140934,Fortune Soya Pouch(1L),2,2,2400,2240,4800,320,-64
83250,SO/24-25/64689,164952,Anchal Vanaspati Ghee Pouch,1,1,147,138,147,9,0.5
83250,SO/24-25/64689,164953,Ambey Patent Maida,10,10,40.38,38,403.8,23.8,0
70115,SO/24-25/51671,140935,SAPNA GOLD AATA,2,2,1900,1740,3800,320,20
70115,SO/24-25/51671,140936,SAPNA GOLD MAIDA,2,2,2000,1750,4000,500,-10
78728,SO/24-25/60187,156704,Ruchi Gold Palm Pouch(1L),10,10,1380,1275,13800,1050,-80
89330,SO/24-25/70731,175876,Normal Sugar,1,1,2200,2020,2200,180,-45
74151,SO/24-25/55690,148629,Normal Sugar,30,30,2460,2080,73800,11400,-600
74155,SO/24-25/55696,148633,Kezar Aata,1,1,1560,1530,1560,30,0
78728,SO/24-25/60187,156705,Single Filter Sugar,1,1,2290,2120,2290,170,-10
74153,SO/24-25/55692,148631,Normal Sugar,20,20,2460,2084,49200,7520,-320
74154,SO/24-25/55694,148632,Normal Sugar,15,15,2460,2080,36900,5700,-300
83250,SO/24-25/64689,164954,Rajdhani Barik Besan,5,5,106.857,104,534.29,14.29,21.43
71257,SO/24-25/52824,143303,Shreshtha Aata,1,1,1710,1560,1710,150,-10
88240,SO/24-25/69650,173871,Soyum Soya Pouch,1,1,1651,1536,1651,115,-24
74159,SO/24-25/55704,148638,Prakash Maida,3,3,1760,1660,5280,300,0
70300,SO/24-25/51906,141307,SAPNA GOLD MAIDA,2,0,2000,1760,4000,480,10
74159,SO/24-25/55704,148639,Soyum Soya Pouch,1,1,1580,1480,1580,100,0
117737,SO/24-25/97734,225171,Oil Ruchi Gold Palm Pouch (770Gm),30,30,1260,1165,37800,2850,-240
74457,SO/24-25/56030,149154,Bawarchi Vanaspati Tin(15Kg),2,2,2270,2140,4540,260,-20
74666,SO/24-25/56191,149517,DCM Double Filter Sugar,15,15,2250,2115,33750,2025,-675
74831,SO/24-25/56348,149781,SAPNA GOLD MAIDA,5,5,42.535,35,212.68,37.68,-16.18
75055,SO/24-25/56562,150159,Nature Fresh Soya Tin(15L),1,1,2220,1980,2220,240,-40
98403,SO/24-25/79747,192170,Kezar Maida,1,1,1760,1640,1760,120,-20
70597,SO/24-25/52166,141816,Soyum Soya (15Lit),2,2,2050,1900,4100,300,-80
78721,SO/24-25/60180,156689,Siddhi Vinayak Maida,1,1,1930,1850,1930,80,-10
70597,SO/24-25/52166,141817,Fortune Soya Tin(15L),2,2,2180,2070,4360,220,20
78721,SO/24-25/60180,156690,Rajdhani Barik Besan,5,5,108.114,100,540.57,40.57,-5.72
70319,SO/24-25/51895,141338,Raag Gold,2,2,2380,2210,4760,340,-20
78721,SO/24-25/60180,156691,Tata Salt Pkt(1Kg),8,8,29,25,232,32,-16.8
74156,SO/24-25/55695,148634,Normal Sugar,1,1,2460,2090,2460,370,-10
74156,SO/24-25/55695,148635,Soyum Soya Pouch,2,2,1580,1464,3160,232,-32
88244,SO/24-25/69648,173875,Soyum Soya Pouch,12,12,143.917,128,1727,191,-123
124653,SO/24-25/104263,236841,Soyum Soya (15Lit),1,1,2180,1980,2180,200,-20
74657,SO/24-25/56186,149506,Ruchi Gold Palm Pouch(1L),12,12,1310,1190,15720,1440,-720
88242,SO/24-25/69647,173873,Shreshtha Aata,5,5,1710,1545,8550,825,-275
83364,SO/24-25/64789,165152,Tata Salt Pkt(1Kg),30,30,1360,1255,40800,3150,-150
84606,SO/24-25/66041,167410,Prakash Aata,1,1,1693,1560,1693,133,-40
70314,SO/24-25/51894,141329,Kings Soya Pouch,1,1,2110,1984,2110,126,-16
70314,SO/24-25/51894,141330,Laal Gulaab Maida,1,1,1760,1640,1760,120,0
98701,SO/24-25/79805,192753,Normal Sugar,1,1,2200,1990,2200,210,-65
98742,SO/24-25/79845,192823,Shreshtha Aata,5,5,1710,1550,8550,800,-250
70293,SO/24-25/51867,141289,Prakash Aata,1,1,1690,1570,1690,120,-10
98701,SO/24-25/79805,192754,Laal Gulaab Suji/Rava,5,5,39.459,35,197.3,22.3,-13.23
98701,SO/24-25/79805,192755,Moong Daal,2,2,120,120,240,0,1.35
88239,SO/24-25/69644,173868,Tata Salt Pkt(1Kg),1,1,1340,1280,1340,60,0
88239,SO/24-25/69644,173869,Shreshtha Aata,1,1,1710,1550,1710,160,-50
70332,SO/24-25/51909,141365,Saccha Heera Chhola,4,0,160.333,136,641.33,97.33,0
70580,SO/24-25/52164,141788,Prakash Aata,2,2,1690,1575,3380,230,-10
70580,SO/24-25/52164,141789,Normal Sugar,3,3,2240,2100,6720,420,-60
88231,SO/24-25/69637,173857,Soyum Soya Pouch,1,1,1640,1548,1640,92,-24
78732,SO/24-25/60194,156709,Tata Salt Pkt(1Kg),20,10,1360,1255,27200,2100,-100
88231,SO/24-25/69637,173858,Tata Salt Pkt(1Kg),5,5,28.6,26,143,13,-7
124653,SO/24-25/104263,236843,Pisan Chakki Atta,2,2,1780,1590,3560,380,-60
70309,SO/24-25/51888,141318,Prakash Aata,2,2,1690,1570,3380,240,-20
70309,SO/24-25/51888,141319,Kings Soya Pouch,1,1,2110,1984,2110,126,-16
70599,SO/24-25/52167,141821,Aashirwad Chakki Atta (5kg),48,48,1364,1235,65472,6192,-1584
70324,SO/24-25/51900,141344,Laal Gulaab Suji/Rava,1,1,1740,1660,1740,80,10
88251,SO/24-25/69652,173885,Parivar Pasand Chakki Aata (50kg),1,1,1740,1680,1740,60,0
117722,SO/24-25/97725,225144,Prakash Aata,2,2,1730,1610,3460,240,0
78981,SO/24-25/60422,157179,Ruchi Gold Palm Pouch(1L),50,50,1350,1280,67500,3500,-500
71257,SO/24-25/52824,143304,Arhar Dal,10,10,170.4,150,1704,204,-134
88241,SO/24-25/69645,173872,Kezar Aata,7,7,1650,1523,11550,889,-399
117722,SO/24-25/97725,225145,Local Sugar,1,1,2180,2180,2180,0,100
78734,SO/24-25/60197,156712,Best Choice Palm Tin(15Kg),1,1,2395,2250,2395,145,0
88261,SO/24-25/69737,173900,Aashirwad Chakki Atta (5kg),1,1,1420,1302,1420,118,0
70332,SO/24-25/51909,141363,Tata Salt Pkt(1Kg),1,1,25.8,25,25.8,0.8,-0.8
70332,SO/24-25/51909,141364,Normal Sugar,4,4,52.38,44,209.52,33.52,-4.72
70332,SO/24-25/51909,141366,Riceman Jeera Rice,3,3,61.158,55,183.47,18.47,-8.48
70332,SO/24-25/51909,141367,Ganesh Maida,10,10,38.995,34,389.95,49.95,-27.03
70332,SO/24-25/51909,141368,Shreshtha Aata,8,8,37.953,33,303.62,39.62,-16.29
98636,SO/24-25/79754,192623,Normal Sugar,10,10,2260,1980,22600,2800,-1200
70594,SO/24-25/52163,141813,Ruchi Gold Palm Pouch(1L),1,1,1360,1230,1360,130,0
83261,SO/24-25/64691,164980,Ambey Patent Maida,5,5,40.38,37,201.9,16.9,-5
70585,SO/24-25/52158,141802,Ruchi Gold Palm Pouch(1L),1,1,1360,1220,1360,140,-10
78730,SO/24-25/60190,156707,Ruchi Gold Palm Pouch(1L),25,10,1380,1265,34500,2875,-375
70265,SO/24-25/51845,141372,Adani Mota Besan,2,2,3920,3518,7840,804,-314
70913,SO/24-25/52473,142475,Maharaja Chakki Aata,5,5,1610,1550,8050,300,0
83261,SO/24-25/64691,164981,Siddhi Vinayak Mill Aata,5,5,40.275,37,201.38,16.38,-5.38
74440,SO/24-25/55972,149117,Matar,1,1,1550,1410,1550,140,0
75134,SO/24-25/56644,150286,Dalda Vanaspati Pouch,1,1,2950,2750,2950,200,-50
83261,SO/24-25/64691,164982,Ruchi Gold Palm Tin(15kg),1,1,2415,2250,2415,165,-10
70578,SO/24-25/52156,141786,Fortune Soya Pouch(1L),1,1,2400,2256,2400,144,-16
74658,SO/24-25/56187,149507,Kezar Aata,2,2,1560,1520,3120,80,-20
74173,SO/24-25/55710,148655,Ruchi Gold Palm Pouch(1L),2,2,1265,1175,2530,180,-10
88252,SO/24-25/69653,173886,Single Filter Sugar,1,1,2250,2075,2250,175,0
98636,SO/24-25/79754,192624,Mahakosh Soya Oil Pouch(1L),4,4,1700,1470,6800,920,-520
83256,SO/24-25/64692,164971,Ruchi Gold Palm Pouch(1L),5,5,1368,1265,6840,515,-25
74658,SO/24-25/56187,149508,Kezar Maida,1,1,1660,1620,1660,40,-10
124653,SO/24-25/104263,236844,Laal Gulaab Maida,1,1,1940,1765,1940,175,-15
83256,SO/24-25/64692,164972,Tata Salt Pkt(1Kg),1,1,1360,1265,1360,95,0
69892,SO/24-25/51890,140504,Premium Sabut Jeera,15,15,467.25,395,7008.75,1083.75,-783.75
69892,SO/24-25/51890,140507,Premium Peanut,50,50,150.125,140,7506.25,506.25,-506.25
69892,SO/24-25/51890,140510,Chhoti Saunf,5,5,350,340,1750,50,100
69892,SO/24-25/51890,140511,Ajinomoto,40,40,99,95,3960,160,0
69892,SO/24-25/51890,140514,Tej Patta Sabut,1,1,125,125,125,0,5
69892,SO/24-25/51890,140515,Badi Elaichi,1,1,1800,1665,1800,135,15
69892,SO/24-25/51890,140516,Chhoti Elaichi,1,1,2650,2380,2650,270,-270
131967,SO/24-25/111163,249606,Fortune Soya Tin(15L),8,8,2380,2100,19040,2240,-920
105878,SO/24-25/86560,205233,Rasoi Maida,4,4,1850,1750,7400,400,0
87858,SO/24-25/69263,173168,Bawarchi Vanaspati Tin(15Kg),15,15,2360,2190,35400,2550,-1050
87858,SO/24-25/69263,173169,Dalda Vanaspati Tin,10,10,2480,2330,24800,1500,-400
79047,SO/24-25/60500,157274,Ruchi Gold Palm Pouch(1L),1,1,1350,1270,1350,80,-20
74166,SO/24-25/55708,148647,Soyum Soya Tin(15L) V,1,1,2080,1910,2080,170,-20
74167,SO/24-25/55707,148648,Raag Gold Palm Pouch,5,5,1340,1210,6700,650,-250
88238,SO/24-25/69643,173867,Nature Fresh Soya Tin(15L),1,1,2290,2110,2290,180,-60
88261,SO/24-25/69737,173901,Aashirwad Chakki Atta (10kg),1,1,1390,1278,1390,112,0
79047,SO/24-25/60500,157275,Kezar Aata,10,10,36.438,32,364.38,44.38,-19.38
70784,SO/24-25/52359,142202,Prakash Maida,1,1,1750,1630,1750,120,-10
71069,SO/24-25/52624,142889,DCM Double Filter Sugar,1,1,2250,2170,2250,80,0
93311,SO/24-25/74601,183183,Arrarot,5,5,52.4,47,262,27,-5
93311,SO/24-25/74601,183184,Shri Ram maida (50kg),5,5,39.4,38,197,7,11
104564,SO/24-25/85333,202909,Om Mahakaaleshwar Aata,1,1,1660,1590,1660,70,0
88255,SO/24-25/69654,173889,Kezar Aata,3,3,36.438,32,109.31,13.31,-8.94
88255,SO/24-25/69654,173890,Normal Sugar,2,2,48.38,40,96.76,16.76,-10.36
98700,SO/24-25/79809,192752,Laal Gulaab Maida,25,25,1731,1645,43275,2150,-375
